"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"274","2323SEW001","Well No. 286","OFFALY CO. CO.","Borehole",39.9,NA,"DTB Unknown",1962-03-01,248760,231600,"to 1km","GROVESEND",NA,"Offaly",10,"Public supply (Co Co)","Good",NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yield 1000gph. moderate drift.",NA,NA
"275","2323SEW004",NA,"OFFALY CO. CO.","Borehole",52.6,4.3,"Bedrock Met",1962-04-01,253050,235500,"to 1km","COOLCOR",NA,"Offaly",4,"Public supply (Co Co)","Moderate",NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drift 4.3m  Rock 48.3m",NA,NA
"276","2323SEW005","BH No. 1","RHODE ESB (NEW POWER STATION)","Borehole",30.8,28.3,"Bedrock Met",1956-10-01,253140,234650,"to 1km","COOLCOR",NA,"Offaly",11,"Industrial use","Moderate",NA,76.3,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,"Hole abandoned. yellow clay & mixture of stones. bkn rock",NA,NA
"277","2323SEW006",NA,NA,"Borehole",36.6,6.1,"Bedrock Met",1969-12-10,248570,232560,"to 1km","CROGHAN",NA,"Offaly",10,"Domestic use only","Moderate",NA,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1309",NA,NA
"278","2323SEW007","ILC 1364",NA,"Borehole",24.7,18,"Bedrock Met",1966-12-02,256700,233200,"to 1km","BALLYBRITTAN",NA,"Offaly",11,"Domestic use only","Moderate",NA,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2323SEW010","Well No. 295","OFFALY CO. CO.","Dug well",5.5,NA,"Bedrock Not Met",1962-04-01,255200,234340,"to 1km","FAHY",NA,"Offaly",11,"Domestic use only","Poor",NA,17.8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2323SEW011",NA,"ESB Power Station","Borehole",45.7,24.4,"Bedrock Met",1956-10-01,253370,233720,"to 1km","RHODE",NA,"Offaly",11,"Industrial use",NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,"No yield data. At ESB Power Station 1956.",NA,NA
"281","2323SEW012","ILC 537","LAND COMMISSION, Smith Estate","Borehole",16.2,NA,"Bedrock Not Met",1960-03-15,253620,234170,"to 1km","LAURENCETOWN",NA,"Offaly",11,"Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2323SEW013",NA,"Edenderry RDC","Borehole",46.5,16,"Bedrock Met",1924-04-01,250250,231210,"to 1km","COOLE",NA,"Offaly",10,"Public supply (Co Co)","Poor",NA,21.8,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA
"283","2323SEW014",NA,NA,"Dug well",9.1,1.8,"Bedrock Met",1963-06-11,250250,231060,"to 1km","COOLE",NA,"Offaly",10,"Domestic use only","Poor",NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 657",NA,NA
"284","2323SEW015",NA,NA,"Borehole",25,15.8,"Bedrock Met",1924-05-01,253360,233830,"to 1km","LAURENCETOWN","Rhode","Offaly",11,"Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA
